sno,sna,sarea,total,ar,latitude,longitude,snaen,sareaen,aren
500111092,YouBike2.0_中研院近代史研究所研究大樓,南港區,16,中研院近代史研究所研究大樓,25.03999,121.61538,YouBike2.0_Institute of Modern History， Academia Sinica,Nangang Dist,Institute of Modern History， Academia Sinica
500111093,YouBike2.0_中研院人文社會科學研究中心,南港區,16,中研院人文社會科學研究中心,25.04159,121.61532,YouBike2.0_Research Center for Humanities and Social Sciences,Nangang Dist,Research Center for Humanities and Social Sciences
500111094,YouBike2.0_中研院生態時代館,南港區,16,中研院生態時代館,25.04287,121.61342,YouBike2.0_Academia Sinica Life Science Library,Nangang Dist,Academia Sinica Life Science Library
500111095,YouBike2.0_玉成街(中坡北路50巷口),南港區,20,玉成街66-9號前,25.04691,121.58192,YouBike2.0_YuCheng St. (Ln. 50， ZhongPo N. Rd.),Nangang Dist,No. 66-9， YuCheng St.
500111096,YouBike2.0_東明公園,南港區,20,南港路二段60巷16-19號,25.05469,121.60381,YouBike2.0_Dongming Park,Nangang Dist,No. 2， Ln. 245， Sec. 3， KangNing Rd. (Opposite)
500111097,YouBike2.0_捷運南港軟體園區站(1號出口),南港區,36,經貿二路231號前,25.06043,121.61498,YouBike2.0_MRT Nangang Software Park Sta. (Exit 1),Nangang Dist,No. 231， JingMao 2nd Rd.
500111098,YouBike2.0_南港花園社區A18,南港區,13,福德街與福德街373巷口東南側,25.04015,121.59111,YouBike2.0_Nangang Garden Community A18,Nangang Dist,FuDe St. & Ln. 373， FuDe St. Intersection (Southeast)
500111113,YouBike2.0_內湖機廠(港東街),南港區,20,經貿一路77號(港東街),25.058,121.62189,YouBike2.0_Taipei Metro Neihu Depot (Gangdong St.),Nangang Dist,No. 77， Jingmao 1st Rd. (Gangdong St.)
500111114,YouBike2.0_市民昆陽街口,南港區,30,市民大道七段/昆陽街東北側,25.05124,121.59361,YouBike2.0_Civic Blvd. & KunyAng St. Intersection,Nangang Dist,Sec. 7， Civic Blvd. & KunyAng St. Intersection (Northeast)
500111115,YouBike2.0_南港機廠(北流),南港區,20,北流側忠孝東路七段/南港機廠公車站,25.05156,121.6014,YouBike2.0_Nangang Depot Bus Station (Taipei Pop Music Center),Nangang Dist,Sec. 7， ZhongXiao E. Rd. (Nangang Depot Bus Station)
500111116,YouBike2.0_忠孝東路七段265巷,南港區,40,忠孝東路七段265巷,25.05216,121.60338,YouBike2.0_Ln. 265， Sec. 7， Zhongxiao E. Rd.,Nangang Dist,Ln. 265， Sec. 7， Zhongxiao E. Rd.
500111117,YouBike2.0_昆陽東新街口,南港區,24,昆陽街177-179號(旁),25.04857,121.59401,YouBike2.0_KunYang St. & DongXin St. Intersection,Nangang Dist,No. 177-179， KunYang St.
500111118,YouBike2.0_臺北市捷運局機電工程處,南港區,20,經貿一路265號,25.0614,121.61795,YouBike2.0_Systemwide E&M Project Office， DORTS， TCG,Nangang Dist,No. 265， JingMao 1st Rd.
500111119,YouBike2.0_經貿二路105巷口(經貿二路),南港區,37,經貿二路131號南側,25.05791,121.61704,YouBike2.0_Ln. 105， JingMao 2nd Rd. (JingMao 2nd Rd.),Nangang Dist,No. 131， JingMao 2st Rd. (South)
500112001,YouBike2.0_黎忠區民活動中心,信義區,20,和平東路三段391巷16號,25.02035,121.55769,YouBike2.0_Lizhong Community Center,Xinyi Dist,No. 16， Ln. 391， Sec. 3， Heping E. Rd.
500112002,YouBike2.0_基隆路二段159巷口,信義區,14,基隆路二段155號,25.02561,121.55409,YouBike2.0_Ln. 159， Sec. 2， Keelung Rd. Intersection,Xinyi Dist,No. 155， Sec. 2， Keelung Rd.
500112003,YouBike2.0_嘉興街175巷口,信義區,23,基隆路二段131-4號(前),25.02811,121.55671,YouBike2.0_Ln. 175， Jiaxing St Intersection.,Xinyi Dist,No. 131-4， Sec. 2， Keelung Rd.
500112004,YouBike2.0_和平東路三段631巷口,信義區,24,和平東路三段633號前,25.0132,121.56335,YouBike2.0_Ln. 631， Sec. 3， Heping E. Rd Intersection,Xinyi Dist,No. 633， Sec. 3， Heping E. Rd.
500112005,YouBike2.0_和平東路三段530巷口,信義區,25,和平東路三段530巷口東北側,25.01545,121.56134,YouBike2.0_Ln. 530， Sec. 3， Heping E. Rd Intersection,Xinyi Dist,Ln. 530， Sec. 3， Heping E. Rd Intersection (Northeast)
500112006,YouBike2.0_景勤二號公園,信義區,41,信安街50號(對面),25.02698,121.55841,YouBike2.0_Jingqin No. 2 Park,Xinyi Dist,No. 50， Xin'an St. (Opposite)
500112007,YouBike2.0_臺北醫學大學,信義區,64,台北醫學大學(吳興街220巷59弄),25.02668,121.56175,YouBike2.0_Taipei Medical University,Xinyi Dist,Taipei Medical University (Aly. 59， Ln. 220， Wuxing St)
500112008,YouBike2.0_三興公園,信義區,47,吳興街118巷35弄28號前方(三興公園),25.02868,121.55932,YouBike2.0_Sanxing Park,Xinyi Dist,No. 28， Aly. 35， Ln. 118， Wuxing St. (Sanxing Park)
500112009,YouBike2.0_松德站,信義區,60,松德路300號南側,25.03162,121.57396,YouBike2.0_Songde Sta.,Xinyi Dist,No. 300， Songde Rd. (South)
500112010,YouBike2.0_捷運象山站(2號出口),信義區,41,信義路五段128號東側,25.03222,121.56974,YouBike2.0_MRT Xiangshan Sta. (Exit 2),Xinyi Dist,No. 128， Sec. 5， Xinyi Rd. (East)
500112011,YouBike2.0_象山公園,信義區,48,松仁路153巷15號東側,25.02863,121.56981,YouBike2.0_Xiangshan Park,Xinyi Dist,No. 15， Ln. 153， Songren Rd. (East)
500112012,YouBike2.0_松仁路253巷3弄,信義區,25,松仁路215巷6號,25.02678,121.56884,YouBike2.0_Aly. 3， Ln. 253， Songren Rd,Xinyi Dist,No. 6， Ln. 215， Songren Rd.
500112013,YouBike2.0_興雅國中,信義區,18,松仁路101號東側,25.03616,121.56983,YouBike2.0_Xingya Junior High School,Xinyi Dist,No. 101， Songren Rd. (East)
500112014,YouBike2.0_捷運象山站(1號出口),信義區,24,信義路5段152號(1號出口),25.03295,121.56867,YouBike2.0_MRT Xiangshan Sta. (Exit 1),Xinyi Dist,No. 152， Sec. 5， Xinyi Rd. (Exit 1)
500112015,YouBike2.0_松德路200巷,信義區,57,松德路200巷53號北側,25.03471,121.57301,YouBike2.0_Ln. 200， Songde Rd,Xinyi Dist,No. 53， Ln. 200， Songde Rd. (North)
500112016,YouBike2.0_中全公園,信義區,34,虎林街164巷54號北側,25.0382,121.57495,YouBike2.0_Zhongquan Park,Xinyi Dist,No. 54， Ln. 164， Hulin St. (North)
500112017,YouBike2.0_台北市災害應變中心,信義區,53,莊敬路391巷11弄2號(東北側),25.02868,121.56672,YouBike2.0_Taipei Emergency Operation Center,Xinyi Dist,No. 2， Aly. 11， Ln. 391， Zhuangjing Rd. (Northeast)
500112018,YouBike2.0_信義運動中心,信義區,35,松勤街100號(前),25.03189,121.56678,YouBike2.0_Taipei Xinyi Sports Center,Xinyi Dist,No. 100， Songqin St.
500112019,YouBike2.0_捷運台北101/世貿站(3號出口),信義區,15,信義路五段16號前,25.03275,121.56337,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3),Xinyi Dist,No. 16， Sec. 5， Xinyi Rd.
500112020,YouBike2.0_景新公園,信義區,17,莊敬路239巷12號(對面),25.03003,121.56287,YouBike2.0_Jingxin Park,Xinyi Dist,No. 12， Ln. 239， Zhuangjing Rd. (Opposite)
500112021,YouBike2.0_光復信義路口東南側,信義區,16,光復南路485號前方,25.03281,121.55756,YouBike2.0_Guangfu S. Rd & Sec. 4， Xinyi Rd Intersection (Southeast),Xinyi Dist,No. 485， Guangfu S. Rd.
500112022,YouBike2.0_三張犁,信義區,56,光復南路455號前方,25.03452,121.5576,YouBike2.0_Sanzhangli,Xinyi Dist,No. 455， Guangfu S. Rd.
500112023,YouBike2.0_仁愛路四段496巷口,信義區,34,仁愛路四段與仁愛路四段496巷口西南側,25.03745,121.5602,YouBike2.0_Ln. 496， Sec. 4， Ren'ai Rd Intersection,Xinyi Dist,Sec. 4， Ren'ai Rd & Ln. 496， Sec. 4， Ren'ai Rd Intersection.(Southwest)
500112024,YouBike2.0_松山工農,信義區,34,忠孝東路五段236巷15號(前),25.03961,121.57199,YouBike2.0_Songshan High School of Agriculture and Industry,Xinyi Dist,No. 15， Ln. 236， Sec. 5， Zhongxiao E. Rd.
500112025,YouBike2.0_松友公園,信義區,39,信義路六段76巷2弄22號(對面),25.03423,121.57636,YouBike2.0_Songyou Park,Xinyi Dist,No. 22， Aly. 2， Ln. 76， Sec. 6， Xinyi Rd. (Opposite)
500112026,YouBike2.0_林口公園,信義區,51,林口街82號(對面),25.03894,121.57915,YouBike2.0_Linkou Park,Xinyi Dist,No. 82， Linkou St. (Opposite)
500112027,YouBike2.0_松山家商,信義區,25,松山路655號(前),25.0347,121.58018,YouBike2.0_Songshan High School of Commerce and Home Economics,Xinyi Dist,No. 655， Songshan Rd.
500112028,YouBike2.0_永春陂濕地公園,信義區,23,松山路721號(對面),25.03301,121.58096,YouBike2.0_Yong Chun Pi Wetland Park,Xinyi Dist,No. 721， Songshan Rd. (Opposite)
500112029,YouBike2.0_臺北市政府,信義區,63,台北市政府東門(松智路),25.03801,121.56541,YouBike2.0_Taipei City Hall,Xinyi Dist,Taipei City Hall East Gate. (Songzhi Rd)
500112030,YouBike2.0_松智松壽路口,信義區,39,松智路/松壽路(西北側),25.03607,121.56535,YouBike2.0_Songzhi Rd & Songshou Rd Intersection,Xinyi Dist,Songzhi Rd & Songshou Rd Intersection. (Northwest)
500112031,YouBike2.0_市府松壽路口,信義區,28,市府路/松壽路(東北側),25.03627,121.56383,YouBike2.0_Shifu Rd & Songshou Rd Intersection,Xinyi Dist,Shifu Rd & Songshou Rd Intersection. (Northeast)
500112032,YouBike2.0_市府松高路口,信義區,54,市府路/松高路(東南側),25.03899,121.56369,YouBike2.0_Shifu Rd & Songgao Rd Intersection,Xinyi Dist,Shifu Rd & Songgao Rd Intersection. (Southeast)
500112033,YouBike2.0_市民廣場,信義區,44,市府路/松壽路(西北側),25.03599,121.56218,YouBike2.0_City Hall Square,Xinyi Dist,Shifu Rd & Songshou Rd Intersection. (Northwest)
500112035,YouBike2.0_信義廣場(台北101),信義區,36,松智路/信義路(東北側),25.03306,121.5662,YouBike2.0_Xinyi Plaza (Taipei 101),Xinyi Dist,Songzhi Rd & Xinyi Rd Intersection. (Northeast)
500112036,YouBike2.0_捷運台北101/世貿站(5號出口),信義區,21,市府路/信義路(西北側),25.03338,121.56333,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 5),Xinyi Dist,Shifu Rd & Xinyi Rd Intersection. (Northwest)
500112037,YouBike2.0_春光公園,信義區,41,林口街230號(斜對面),25.0427,121.58112,YouBike2.0_Chunguang Park,Xinyi Dist,No. 230， Linkou St. (Opposite)
500112038,YouBike2.0_松仁路121巷口,信義區,31,松仁路123號北側,25.03476,121.56865,YouBike2.0_Ln. 121， Songren Rd Intersection,Xinyi Dist,No. 123， Songren Rd. (North)
500112039,YouBike2.0_福德國小,信義區,42,福德街251巷2號對側,25.03846,121.58618,YouBike2.0_Fude Elementary School,Xinyi Dist,No. 2， Ln. 251， Fude St. (Opposite)
500112040,YouBike2.0_福德公園,信義區,35,大道路與大道路145巷口,25.03841,121.58355,YouBike2.0_Fude Park,Xinyi Dist,No. 135， Dadao Rd. (Opposite)
500112042,YouBike2.0_松高路(信義新天地A4館),信義區,17,松高路19號,25.03918,121.56654,YouBike2.0_Songgao Rd. (Xinyi Place A4),Xinyi Dist,No. 19， Songgao Rd.
500112043,YouBike2.0_興雅松仁路口,信義區,65,松仁路28號北側,25.0401,121.56822,YouBike2.0_Xingya Rd. & Songren Rd. Intersection,Xinyi Dist,No. 28， Songren Rd. (North)
500112044,YouBike2.0_福祥公園,信義區,26,松隆路99號西南側,25.04626,121.57045,YouBike2.0_Fuxiang Park (Aly. 11， Ln. 127， Yongji Rd.),Xinyi Dist,No. 99， Songlong Rd. (Southwest)
500112045,YouBike2.0_吳興公車總站,信義區,56,松仁路277號南側,25.02388,121.56984,YouBike2.0_Bus Wuxing Sta.,Xinyi Dist,No. 277， Songren Rd. (South)
500112046,YouBike2.0_泰和公園,信義區,40,吳興街600巷81號西側,25.0193,121.57105,YouBike2.0_Taihe Park,Xinyi Dist,No. 81， Ln. 600， Wuxing St. (West)
500112047,YouBike2.0_興雅國小(基隆路一段37巷),信義區,27,基隆路一段83巷9號西側,25.04773,121.56895,YouBike2.0_Xingya Elementary School (Ln. 37， Sec. 1， Jilong Rd.),Xinyi Dist,No. 9， Ln. 83， Sec. 1， Jilong Rd. (West)
500112048,YouBike2.0_雅祥公園(松信路50巷口),信義區,12,松信路61號西側,25.04732,121.57211,YouBike2.0_Yaxiang Park (Ln. 50， Songxin Rd.),Xinyi Dist,No. 61， Songxin Rd. (West)
500112049,YouBike2.0_松山車站,信義區,70,松山路11號南側,25.0489,121.57841,YouBike2.0_Songshan Sta.,Xinyi Dist,No. 11， Songshan Rd. (South)
500112050,YouBike2.0_五常公園,信義區,37,松隆路161號對側,25.04797,121.57432,YouBike2.0_Wuchang Park,Xinyi Dist,No. 161， Songlong Rd.
500112051,YouBike2.0_永吉松信路口,信義區,35,松信路/永吉路西南側人行道,25.04548,121.57207,YouBike2.0_Yongji Rd. & Songxin Rd. Intersection,Xinyi Dist,Songxin Rd./Yongji Rd. (Southwest)
500112052,YouBike2.0_三興國小,信義區,26,基隆路二段99-1號(前),25.02969,121.55766,YouBike2.0_Sanxing Elementary School,Xinyi Dist,No. 99-1， Sec. 2， Keelung Rd.
500112053,YouBike2.0_市民松信路口,信義區,20,市民大道六段/松信路口(西側),25.04927,121.57205,YouBike2.0_Civic Blvd. & Songxin Rd. Intersection,Xinyi Dist,Sec. 6， Civic Blvd. & Songxin Rd. Intersection (West)
500112054,YouBike2.0_松山高中,信義區,42,忠孝東路四段599巷36號對側,25.0433,121.5638,YouBike2.0_Songshan Senior High School,Xinyi Dist,No. 36， Ln. 599， Sec. 4， Zhongxiao E. Rd. (Opposite)
500112055,YouBike2.0_基隆光復路口,信義區,31,基隆路二段/光復南路(東北側),25.03005,121.55764,YouBike2.0_Keelung Rd. & Guangfu Rd. Intersection,Xinyi Dist,Sec. 2， Keelung Rd. & Guangfu S. Rd. Intersection (Northeast)
500112056,YouBike2.0_基隆忠孝路口西南側,信義區,21,忠孝東路四段550號,25.04108,121.5629,YouBike2.0_Keelung Rd. & Zhongxiao Rd. Intersection (Southwest),Xinyi Dist,No. 550， Sec. 4， Zhongxiao E. Rd.
500112057,YouBike2.0_泰和里民活動中心,信義區,25,松仁路308巷60號,25.0213,121.57027,YouBike2.0_Taihe Activity Center,Xinyi Dist,No. 60， Ln. 308， Songren Rd.
500112058,YouBike2.0_捷運後山埤站(2號出口),信義區,22,忠孝東路五段800號,25.04395,121.58184,YouBike2.0_MRT Houshanpi Sta. (Exit 2),Xinyi Dist,No. 800， Sec. 5， Zhongxiao E. Rd.
500112059,YouBike2.0_虎林永吉路口,信義區,21,永吉路356號東側,25.04519,121.57712,YouBike2.0_Hulin St. & Yongji Rd. Intersection,Xinyi Dist,No. 356， Yongji Rd. (East)
500112060,YouBike2.0_永吉公園,信義區,25,永吉路326巷66號西側,25.04345,121.57539,YouBike2.0_Yongji Park,Xinyi Dist,No. 66， Ln. 326， Yongji Rd. (West)
500112061,YouBike2.0_永吉路321巷口,信義區,19,永吉路323號西側,25.04561,121.57549,YouBike2.0_Ln. 321， Yongji Rd. Intersection,Xinyi Dist,No. 323， Yongji Rd. (West)
500112062,YouBike2.0_松山永吉路口,信義區,20,松山路166號,25.04623,121.57772,YouBike2.0_Songshan Rd. & Yongji Rd. Intersection,Xinyi Dist,No. 166， Songshan Rd
500112063,YouBike2.0_松山路292巷口,信義區,20,松山路279號,25.0432,121.57789,YouBike2.0_Ln. 292， Songshan Rd. Intersection,Xinyi Dist,No. 279， Songshan Rd
500112064,YouBike2.0_捷運象山站(3號出口),信義區,51,信義路五段/信義路五段91巷口(西北側),25.03295,121.5712,YouBike2.0_MRT Xiangshan Sta.(Exit.3),Xinyi Dist,Sec. 5， Sinyi Rd. & Ln. 91， Sec. 5， Sinyi Rd. Intersection (Northwest)
500112065,YouBike2.0_松德公園,信義區,40,松德路168巷20號前,25.03657,121.57349,YouBike2.0_Songde Park,Xinyi Dist,No. 20， Ln. 168， Songde Rd.
500112066,YouBike2.0_世貿三館,信義區,54,市府路/松壽路口東南側,25.03511,121.56369,YouBike2.0_TWTC Exhibition Hall 3,Xinyi Dist,Shihfu Rd. & Songshou Rd. Intersection (Southeast)
500112067,YouBike2.0_松德虎林街口,信義區,30,松德路79號前,25.0383,121.5762,YouBike2.0_Songde Rd. & Hulin St. Intersection,Xinyi Dist,No. 79， Songde Rd.
500112068,YouBike2.0_富台公園,信義區,32,松信路209號旁,25.04185,121.57204,YouBike2.0_Futai Park,Xinyi Dist,No. 209， Songsin Rd.
500112069,YouBike2.0_基隆路一段101巷口,信義區,32,基隆路一段109-6號前,25.04516,121.56702,YouBike2.0_Ln. 101， Sec. 1，Keelung Rd. Intersection,Xinyi Dist,No. 109-6， Sec. 1， Keelung Rd.
500112070,YouBike2.0_捷運永春站(2號出口),信義區,30,虎林街132巷44號西側,25.0405,121.57538,YouBike2.0_MRT Yongchun Sta.(Exit.2),Xinyi Dist,No. 44， Ln. 132， Hulin St. (West)
500112071,YouBike2.0_吳興街260巷,信義區,32,吳興街260巷/吳興街260巷21弄口(東南側),25.02606,121.5631,YouBike2.0_Ln. 260， Wuxing St. Intersection,Xinyi Dist,Ln. 260， Wuxing St. & Aly. 21， Ln. 260， Wuxing St. Intersection (Southeast)
500112072,YouBike2.0_松山家商(林口街),信義區,47,林口街/福德街口(東南側),25.03593,121.57906,YouBike2.0_Songshan Vocational High School (Linkou St.),Xinyi Dist,Linkou St.， Xinyi Dist. & Fude St. Intersection (Southeast)
500112073,YouBike2.0_仁愛逸仙路口,信義區,38,仁愛路四段/逸仙路口(西北側),25.03771,121.56124,YouBike2.0_Ren'ai Rd. & Yisian Rd. Intersection,Xinyi Dist,Sec. 4， Ren'ai Rd. & Yisian Rd. Intersection (Northwest)
500112075,YouBike2.0_信義基隆路口,信義區,26,信義路四段393號前,25.03321,121.55873,YouBike2.0_Xinyi & Keelung Intersection,Xinyi Dist,No. 393， Sec. 4， Sinyi Rd.
500112076,YouBike2.0_捷運台北101/世貿站(2號出口),信義區,52,捷運台北101/世貿站(2號出口)(西側),25.0327,121.56157,YouBike2.0_MRT Taipei 101 / World Trade Center Sta.(Exit.2),Xinyi Dist,MRT Taipei 101 & World Trade Center Sta. (Exit.2) (West)
500112078,YouBike2.0_吳興街284巷36弄口,信義區,25,吳興街284巷36弄24號西側,25.02236,121.56268,YouBike2.0_Aly. 36， Ln. 284， Wuxing St.,Xinyi Dist,No. 24， Aly. 36， Ln. 284， Wuxing St. (West)
500112079,YouBike2.0_協和祐德高級中學,信義區,20,中坡南路51號對側,25.0426,121.58381,YouBike2.0_Xiehe Youde High School,Xinyi Dist,No. 51， Zhongpo S. Rd. (Opposite)
500112080,YouBike2.0_福德國小公車站,信義區,19,福德街308號對側,25.03929,121.58755,YouBike2.0_Fude Elementary School  Bus Station,Xinyi Dist,No. 308， Fude St. (Opposite)
500112081,YouBike2.0_松仁路95巷口,信義區,60,松仁路/松仁路95巷(東南側),25.03656,121.56866,YouBike2.0_Ln. 95， Songren Rd.,Xinyi Dist,Songren Rd. & Ln. 95， Songren Rd. Intersection (Southeast)
500112082,YouBike2.0_臺北南山廣場_1,信義區,68,松智路/松廉路(東北側),25.03404,121.56598,YouBike2.0_Nan Shan Plaza,Xinyi Dist,Songzhi Rd. & Songlian Rd. Intersection (Northeast)
500112083,YouBike2.0_景聯廣場,信義區,23,松勤街8號對側,25.03214,121.55974,YouBike2.0_Jinglian Plaza,Xinyi Dist,No. 8， Songqin St. (Opposite)
500112084,YouBike2.0_景平公園,信義區,26,松平路50巷15號對側,25.02976,121.5642,YouBike2.0_Jingping Park,Xinyi Dist,No. 15， Ln. 50， Songping Rd. (Opposite)
500112085,YouBike2.0_捷運市政府站(3號出口),信義區,92,忠孝東路/松仁路(東南側),25.04084,121.56789,YouBike2.0_MRT Taipei City Hall Sta. (Exit 3),Xinyi Dist,Zhongxiao E. Rd. & Songren Rd. Intersection (Southeast)
500112086,YouBike2.0_五分埔公園,信義區,20,中坡北路57號旁,25.04719,121.58058,YouBike2.0_Wufenpu Park,Xinyi Dist,No. 57， Zhongpo N. Rd.
500112087,YouBike2.0_松仁路305號,信義區,21,松仁路/吳興街583巷3弄,25.02306,121.57036,YouBike2.0_No. 305， Songren Rd.,Xinyi Dist,Songren Rd. & Aly. 3， Ln. 583， Wuxing St. Intersection
500112088,YouBike2.0_吳興街394巷口,信義區,12,吳興街394巷/吳興街,25.02474,121.56741,YouBike2.0_Ln.394， Wuxing St.,Xinyi Dist,Ln. 394， Wuxing St. & Wuxing St. Intersection
500112089,YouBike2.0_忠孝東路五段215巷口,信義區,24,忠孝東路五段/忠孝東路五段215巷,25.0409,121.5705,YouBike2.0_Ln. 215， Sec. 5， Zhongxiao E. Rd.,Xinyi Dist,Sec. 5， Zhongxiao E. Rd. & Ln. 215， Sec. 5， Zhongxiao E. Rd. Intersection
